listing_id,title,make,model,description,manufactured,original_reg_date,reg_date,type_of_vehicle,category,transmission,curb_weight,power,fuel_type,engine_cap,no_of_owners,depreciation,coe,road_tax,dereg_value,mileage,omv,arf,opc_scheme,lifespan,eco_category,features,accessories,indicative_price,price,combined,bert_vector
1303742,Hyundai Elantra 1.6A GLS,hyundai,elantra,"the hyundai elantra gls features a 1.6l engine with 125 horsepower, paired with a smooth 6 speed automatic transmission. it is equipped with a 7 inch infotainment system that supports smartphone integration. enjoy a refined and efficient ride, perfect for daily commutes. book your test drive today to experience it yourself!",2017.0,,07-sep-2017,mid-sized sedan,"parf car, premium ad car",auto,1345.0,93.0,,1591.0,1.0,13700.0,46778,738.0,23273.0,129714.0,12579.0,12579.0,,,uncategorized,"1.6l inline-4 cylinder engine, 125 horsepower, 6-speed automatic transmission, fwd and halogen lights! view specs of the hyundai elantra","factory fitted hyundai 7 inch display infotainment system, leather seats, stability control and more!",,50500.0,"title: Hyundai Elantra 1.6A GLS make: hyundai model: elantra features: 1.6l inline-4 cylinder engine, 125 horsepower, 6-speed automatic transmission, fwd and halogen lights! view specs of the hyundai elantra accessories: factory fitted hyundai 7 inch display infotainment system, leather seats, stability control and more!","[-0.21885793  0.12927116  0.35467875 ... -0.8731145  -0.70837754
  0.08481602]"
1313709,Toyota Noah Hybrid 1.8A X,toyota,noah,0,2018.0,,29-aug-2018,mpv,"parf car, premium ad car, hybrid cars",auto,1610.0,100.0,petrol-electric,1797.0,1.0,22310.0,38700,974.0,35279.0,85100.0,32573.0,27603.0,,,uncategorized,"powered by 4-cylinder inline dohc, electro shiftmatic transmission, srs airbags, toyota safety sense c, cruise control intelligent clearance sonar. view specs of the toyota noah hybrid 2017","smart entry system, steering switch, dual powered sliding doors with one touch switch, rear auto air conditioner, hybrid system indicator.",,105800.0,"title: Toyota Noah Hybrid 1.8A X make: toyota model: noah features: powered by 4-cylinder inline dohc, electro shiftmatic transmission, srs airbags, toyota safety sense c, cruise control intelligent clearance sonar. view specs of the toyota noah hybrid 2017 accessories: smart entry system, steering switch, dual powered sliding doors with one touch switch, rear auto air conditioner, hybrid system indicator.","[-0.45495468 -0.09315631  0.78307104 ... -0.6093899  -0.6672796
  0.22344542]"
1318787,Mercedes-Benz E-Class E200 Avantgarde,mercedes-benz,e200,"bask in the high grade, impeccably built and plush interior. from the metal weave trim to the 64 colour ambient lighting system. clad in a deep midnight blue exterior with lush cream interior that eludes exclusivity, this low owner count, lowest mileage unit is one not to be missed. agent serviced. viewings are available daily on appointment basis.",2016.0,,20-dec-2016,luxury sedan,"parf car, premium ad car, low mileage car",auto,1605.0,135.0,,1991.0,2.0,25620.0,55501,1202.0,55605.0,57000.0,54933.0,70880.0,,,uncategorized,"2.0l 4 cylinders turbocharged engine, 181bhp, 9g-tronic, paddle shifters, drl led headlights, dynamic select, keyless entry. auto start/stop. view specs of the mercedes-benz e-class saloon 2016",factory infotainment unit. 19 inch wheels with almost new michelin ps4s. 360 camera with all round proximity sensor.,,95800.0,"title: Mercedes-Benz E-Class E200 Avantgarde make: mercedes-benz model: e200 features: 2.0l 4 cylinders turbocharged engine, 181bhp, 9g-tronic, paddle shifters, drl led headlights, dynamic select, keyless entry. auto start/stop. view specs of the mercedes-benz e-class saloon 2016 accessories: factory infotainment unit. 19 inch wheels with almost new michelin ps4s. 360 camera with all round proximity sensor.","[-0.29563975 -0.40550244  0.72063565 ... -0.73517853 -0.37602678
  0.01179745]"
1319274,Honda Fit 1.3A GF,honda,fit,"1 lady owner like new condition.low mileage done, original yellow fit, low fuel consumption, excellent condition inside out, don't miss! genuine and transparent deal. higher loan available, trade in welcome. contact us for a viewing today",2018.0,,07-jun-2018,hatchback,parf car,auto,1030.0,73.0,,1317.0,1.0,13160.0,38001,578.0,19327.0,83699.0,17390.0,7390.0,,,uncategorized,"reliable and fuel efficient 1.3l i-vtec engine, smooth 5 speed cvt auto transmission, srs airbags, abs, keyless entry/start/stop view specs of the honda fit 2017","android player,in car cam, leather seats, reverse camera/sensor, retractable side mirrors, knockdown rear seats",,53999.0,"title: Honda Fit 1.3A GF make: honda model: fit features: reliable and fuel efficient 1.3l i-vtec engine, smooth 5 speed cvt auto transmission, srs airbags, abs, keyless entry/start/stop view specs of the honda fit 2017 accessories: android player,in car cam, leather seats, reverse camera/sensor, retractable side mirrors, knockdown rear seats","[-0.30124098  0.16761436  1.0864942  ... -0.30099875 -0.72000265
  0.00601772]"
1312718,Mercedes-Benz CLA-Class CLA200 AMG Line (COE till 10/2033),mercedes-benz,amg,1700,2013.0,,24-oct-2013,luxury sedan,"coe car, premium ad car, sgcarmart warranty cars",auto,1430.0,115.0,,1595.0,5.0,11830.0,99617,814.0,79694.0,119000.0,29909.0,23873.0,,,uncategorized,"1.6l powerful 4 cylinder inline turbocharged engine with 7g-dct auto, abs, 7 airbags, trc, auto headlight, auto rain sensor, led drl, paddle shifters. view specs of the mercedes-benz cla-class","amg line facelift model, amg bodykit, alcantara with dual electric memory seats. 6 pot brake kit mst intake 19"" forged rims. bov done up",,109800.0,"title: Mercedes-Benz CLA-Class CLA200 AMG Line (COE till 10/2033) make: mercedes-benz model: amg features: 1.6l powerful 4 cylinder inline turbocharged engine with 7g-dct auto, abs, 7 airbags, trc, auto headlight, auto rain sensor, led drl, paddle shifters. view specs of the mercedes-benz cla-class accessories: amg line facelift model, amg bodykit, alcantara with dual electric memory seats. 6 pot brake kit mst intake 19"" forged rims. bov done up","[-0.29500803 -0.01089188  0.5785547  ... -0.14083388 -0.51461726
 -0.2370034 ]"
1315719,BMW 2 Series 216i Gran Tourer M-Sport,bmw,216i,well maintained with all wear & tear replaced fastidiously this is bmw's only 7-seater mpv with excellent practicality and fine road manners befitting of its badge. cat a friendly engine turbocharged for ease of driving and is known to be a fuel saver mated with a slick automatic gearbox. this is the thinking man's bmw that delivers on every front. call now,2018.0,,24-may-2018,mpv,"parf car, premium ad car",auto,1480.0,75.0,,1499.0,3.0,13980.0,38001,684.0,39297.0,163888.0,32789.0,37905.0,,,uncategorized,"cat a friendly b38a inline-3 turbo 107hp/190nm, mineral white metallic, 17"" bmw wheels, black leather interior, up to 570l of bootspace, 7-seater. view specs of the bmw 2 series gran tourer","factory original bmw m sport wheels, suspension, m aero kit, m steering wheel, m rear apron, m front bumper",,72888.0,"title: BMW 2 Series 216i Gran Tourer M-Sport make: bmw model: 216i features: cat a friendly b38a inline-3 turbo 107hp/190nm, mineral white metallic, 17"" bmw wheels, black leather interior, up to 570l of bootspace, 7-seater. view specs of the bmw 2 series gran tourer accessories: factory original bmw m sport wheels, suspension, m aero kit, m steering wheel, m rear apron, m front bumper","[-0.5076555  -0.10758258  1.0432384  ... -0.30777305 -0.38204846
 -0.19542994]"
1288411,Chevrolet Orlando 1.4A Turbo,chevrolet,orlando,0,2017.0,,29-aug-2017,mpv,"parf car, premium ad car",auto,1650.0,103.0,,1362.0,1.0,13400.0,52751,604.0,27088.0,87000.0,15704.0,15704.0,,,uncategorized,view specs of the chevrolet orlando,,,50800.0,title: Chevrolet Orlando 1.4A Turbo make: chevrolet model: orlando features: view specs of the chevrolet orlando accessories: ,"[-0.27309245 -0.00259773  0.8408344  ... -0.8243478  -0.7780938
  0.13870274]"
1300839,Toyota Corolla Altis 1.6A,toyota,altis,"1 owner, low mileage and well maintained, fuel efficiency, viewing by appointment.",2014.0,,17-sep-2014,mid-sized sedan,"parf car, low mileage car",auto,1205.0,90.0,,1598.0,1.0,,62890,742.0,8427.0,90000.0,18650.0,13650.0,,,uncategorized,view specs of the toyota corolla altis,,,16888.0,title: Toyota Corolla Altis 1.6A make: toyota model: altis features: view specs of the toyota corolla altis accessories: ,"[-0.2239022   0.05289     0.77083015 ... -0.9000702  -0.86663485
  0.17450076]"
1310439,Hyundai Accent 1.4A,hyundai,accent,"hyundai accent is a compact car that excels in fuel efficiency and affordability. with it sleek design and nimble handling, it's perfect for city driving. the spacious interior offers comfortable seating and modern amenities making enjoyable for passengers and the driver. with it reputation for reliability and value the accent is a smart choice for budget conscious buyers seeking practicality.",2018.0,,07-feb-2018,mid-sized sedan,"parf car, sgcarmart warranty cars",auto,1115.0,73.0,,1368.0,3.0,12370.0,41400,608.0,19845.0,,7828.0,7828.0,,,uncategorized,view specs of the hyundai accent,,,48000.0,title: Hyundai Accent 1.4A make: hyundai model: accent features: view specs of the hyundai accent accessories: ,"[-0.18050927  0.08331701  0.7942785  ... -0.7926796  -0.7461318
  0.10939355]"
1331635,Toyota Vellfire Hybrid 2.5A Z Executive Lounge (COE till 12/2032),toyota,vellfire,"elegant black mpv, executive lounge model comes with high specifications, low fuel consumption with hybrid, modellista bodykit, ventilated ottoman seats, lane departure alert, pre-collision system, twin moonroof, easy financing, flexible in house loan available.",2020.0,,20-dec-2022,mpv,"coe car, hybrid cars",auto,2260.0,145.0,petrol-electric,2493.0,2.0,28760.0,95856,1792.0,76685.0,,38675.0,46145.0,,,uncategorized,"airbags, abs, powerful and reliable 2.5l inline 4 cylinder hybrid engine, 6 speed auto, keyless entry/start, toyota safety sense. view specs of the toyota vellfire hybrid","sports rims, modellista bodykit,jbl sound system,ventilated ottoman seats full memory electric seats,ambient lighting,captain seats with full options.",,238800.0,"title: Toyota Vellfire Hybrid 2.5A Z Executive Lounge (COE till 12/2032) make: toyota model: vellfire features: airbags, abs, powerful and reliable 2.5l inline 4 cylinder hybrid engine, 6 speed auto, keyless entry/start, toyota safety sense. view specs of the toyota vellfire hybrid accessories: sports rims, modellista bodykit,jbl sound system,ventilated ottoman seats full memory electric seats,ambient lighting,captain seats with full options.","[-0.37284982 -0.08845475  0.6151378  ... -0.53128076 -0.57303035
  0.10833923]"
1278703,BMW M4 Coupe,bmw,m4,"only 1 owner, warranty and free servicing package provided! start your m-sport project and experience one of the most exciting cars in the bmw lineup! no repair is needed. buy with peace of mind! please contact our friendly salesperson for an appointment to view this beast!",2019.0,31-oct-2019,28-oct-2022,sports car,"imported used vehicle, parf car",auto,1570.0,317.0,,2979.0,1.0,,90002,2362.0,,38000.0,46215.0,56701.0,,,uncategorized,extremely powerful 3.0l inline 6 cylinder m twinpower turbo coupled with a 7 speed m-dct transmission producing a whopping 425bhp. s55 engine. view specs of the bmw m4 coupe,"fully stock, gps navigation, keyless entry, start/stop function, park assist, adaptive m suspension, d div seats.",,260800.0,"title: BMW M4 Coupe make: bmw model: m4 features: extremely powerful 3.0l inline 6 cylinder m twinpower turbo coupled with a 7 speed m-dct transmission producing a whopping 425bhp. s55 engine. view specs of the bmw m4 coupe accessories: fully stock, gps navigation, keyless entry, start/stop function, park assist, adaptive m suspension, d div seats.","[-0.37188703 -0.10542645  0.84996367 ... -0.6088837  -0.4825643
  0.16749571]"
1326926,Honda Civic 1.6A VTi,honda,civic,"1 owner agent unit. genuine low mileage clocked. optional extended cartimes 10 years/unlimited mileage engine and gearbox warranty with free servicing available too. high trade in available, contact our sales executive to arrange for a viewing/test drive.",2019.0,,05-sep-2019,mid-sized sedan,parf car,auto,1237.0,92.0,,1597.0,2.0,15980.0,31917,742.0,31200.0,82000.0,20072.0,20101.0,,,uncategorized,"1.6l i-vtec engine at 123bhp, earth dreams cvt transmission, paddle shifters, cruise control, keyless entry/start, auto brake hold. view specs of the honda civic","multi function steering wheel, sports rims, apple carplay and android auto, reverse camera and sensor, rear air conditioning, retractable side mirror.",,90800.0,"title: Honda Civic 1.6A VTi make: honda model: civic features: 1.6l i-vtec engine at 123bhp, earth dreams cvt transmission, paddle shifters, cruise control, keyless entry/start, auto brake hold. view specs of the honda civic accessories: multi function steering wheel, sports rims, apple carplay and android auto, reverse camera and sensor, rear air conditioning, retractable side mirror.","[-0.2902218   0.0538233   0.6500129  ... -0.48820877 -0.84079885
  0.13725585]"
1310068,Toyota Corolla Altis 1.6A (COE till 12/2028),toyota,altis,0,2008.0,,15-dec-2008,mid-sized sedan,"coe car, premium ad car",auto,1195.0,80.0,,1598.0,3.0,10140.0,27571,1113.0,12184.0,160000.0,16084.0,16084.0,,,uncategorized,"super fuel efficient 1.6l 16 valves dohc vvt-i engine, smooth auto transmission with ect, dual srs airbags, abs. view specs of the toyota corolla altis","leather seats, pioneer dvd audio system with reverse sensors/camera, retractable side mirrors with indicators.",,44800.0,"title: Toyota Corolla Altis 1.6A (COE till 12/2028) make: toyota model: altis features: super fuel efficient 1.6l 16 valves dohc vvt-i engine, smooth auto transmission with ect, dual srs airbags, abs. view specs of the toyota corolla altis accessories: leather seats, pioneer dvd audio system with reverse sensors/camera, retractable side mirrors with indicators.","[-0.3398261   0.0278754   0.7382756  ... -0.38311565 -0.7386235
  0.20082669]"
1272163,Suzuki Every Turbo,suzuki,every,one & only uniquely customise paintwork on an suzuki every in whole of singapore. premium dual tone paintwork with a faint touch of pink finishing that will surely capture your heart! low mileage with immaculate condition. can be driven with class 3a. call now! trade-ins are welcome! personal use vehicle! full loan & doorstep viewing available. immediate handover. non obligation test drive!,2021.0,,25-feb-2022,van,"premium ad car, low mileage car",auto,920.0,,petrol,658.0,1.0,9200.0,29426,,22654.0,14000.0,15309.0,766.0,,24-feb-2042,uncategorized,suzuki every 660a turbo. auto transmission. low fuel consumption and maintenance cost. small and compact suitable for new drivers! view specs of the suzuki every petrol,"front recording camera, customize foldable rear seats with storage drawer. android player with bluetooth.",,70800.0,"title: Suzuki Every Turbo make: suzuki model: every features: suzuki every 660a turbo. auto transmission. low fuel consumption and maintenance cost. small and compact suitable for new drivers! view specs of the suzuki every petrol accessories: front recording camera, customize foldable rear seats with storage drawer. android player with bluetooth.","[-0.29774022 -0.15851474  0.5661076  ... -0.7200473  -0.82847345
 -0.00788926]"
1320848,Jaguar I-PACE Electric HSE,jaguar,i-pace,1 owner only! low mileage unit! very well maintained by previous owner! cheapest in the market! agent unit! still under agent warranty until 2025! 8 years electric battery warranty! free service 5 years! tip top condition! in house financing and trade in available! call now to enquire!,2021.0,,28-jan-2022,suv,"parf car, electric cars",auto,2208.0,294.0,electric,,1.0,24030.0,82501,4086.0,122194.0,33000.0,79889.0,80801.0,,,uncategorized,"single speed auto transmission producing 394bhp, torque 696nm, 0-100km/h in 4.8secs. view specs of the jaguar i-pace electric","wireless device charging, head-up display, matrix led headlights with signature drl, apple car play, android auto. panoramic moonroof.",,219800.0,"title: Jaguar I-PACE Electric HSE make: jaguar model: i-pace features: single speed auto transmission producing 394bhp, torque 696nm, 0-100km/h in 4.8secs. view specs of the jaguar i-pace electric accessories: wireless device charging, head-up display, matrix led headlights with signature drl, apple car play, android auto. panoramic moonroof.","[-0.19513588 -0.11587766  0.508475   ... -0.39286852 -0.6300355
  0.0806339 ]"
1300646,Audi A1 Sportback 1.0A TFSI S-tronic S-Line,audi,a1,"5 years agent warranty, include free servicing package with agent, 100% loan available with immediate approval, flexible loan schemes with attractive interest rate. high trade in welcome, car handover with immediate transfer ownership.",2020.0,,14-dec-2021,hatchback,"parf car, premium ad car, low mileage car",auto,1200.0,85.0,,999.0,1.0,15070.0,57010,392.0,61952.0,16000.0,23987.0,25582.0,,,uncategorized,"5 door 1.0l cylinder tfsi 113hp 200nm, 7 speed s-tronic, fc 18.5 km/1, 6 airbags, leather steering wheel with shift paddle, 40l fuel tank, 335l boot. view specs of the audi a1 sportback",ambient lighting. hd virtual cockpit. apple carplay/android auto. 1 usb a. 1 usb c. touchscreen audi mmi. keyless start. isofix.,,125800.0,"title: Audi A1 Sportback 1.0A TFSI S-tronic S-Line make: audi model: a1 features: 5 door 1.0l cylinder tfsi 113hp 200nm, 7 speed s-tronic, fc 18.5 km/1, 6 airbags, leather steering wheel with shift paddle, 40l fuel tank, 335l boot. view specs of the audi a1 sportback accessories: ambient lighting. hd virtual cockpit. apple carplay/android auto. 1 usb a. 1 usb c. touchscreen audi mmi. keyless start. isofix.","[-0.10388514 -0.24498023  0.52518344 ... -0.67573977 -0.15386093
  0.08459927]"
1330489,BMW 4 Series 430i Gran Coupe M-Sport Pro Sunroof,bmw,430i,certified preowned low mileage bmw m sport gran coupe. in sporty brooklyn grey metallic with cognac brown/contrast stitch blue. come with bmw 360 degree technical and optical checks with performance motors warranty for your added peace of mind. finance and insurance assistance and trade in welcome. view and test drive today for the unique sheer joy of bmw driving experience!,2022.0,,07-sep-2023,luxury sedan,"parf car, almost new car",auto,1645.0,180.0,,1998.0,1.0,26050.0,134889,1210.0,167911.0,11700.0,63866.0,95665.0,,,uncategorized,"bmw twinpower turbo, 1998cc, inline 4 cylinders, 241bhp at 400nm, 0 to 100km/h in 5.8 secs, 8 speed steptronic transmission, adaptive led lights. view specs of the bmw 4 series gran coupe","sunroof, carplay/autoandriod, connected drive, gps, bluetooth, reverse camera, comfort access, contactless boot release, paddle shifters, 19"" rims.",,282800.0,"title: BMW 4 Series 430i Gran Coupe M-Sport Pro Sunroof make: bmw model: 430i features: bmw twinpower turbo, 1998cc, inline 4 cylinders, 241bhp at 400nm, 0 to 100km/h in 5.8 secs, 8 speed steptronic transmission, adaptive led lights. view specs of the bmw 4 series gran coupe accessories: sunroof, carplay/autoandriod, connected drive, gps, bluetooth, reverse camera, comfort access, contactless boot release, paddle shifters, 19"" rims.","[-0.42437196 -0.12745795  0.7623976  ... -0.51830304 -0.4170898
  0.15493038]"
1288762,Mercedes-Benz C-Class C180K (COE till 06/2031),mercedes-benz,c180,"low mileage and full stock unit. c&c maintained till 71k km mileage. very well maintained unit with super clean engine bay. leather seats, fittings and buttons all in mint condition. have to view to believe! 100% loan available with low interest rate! bank loan or in house loan available. trade in welcome. viewing strictly by appointment basis only!",2011.0,,14-jul-2011,luxury sedan,"coe car, premium ad car, low mileage car",auto,1500.0,115.0,,1597.0,2.0,12780.0,45272,965.0,31889.0,89000.0,31019.0,31019.0,,,uncategorized,"1.6l inline 4 supercharged engine at 154bhp, 5 speed auto transmission, airbags, abs.","original audio system, original factory leather seats, electric seats, reverse sensors/camera, cruise control, auto headlight, multi function steering",,90000.0,"title: Mercedes-Benz C-Class C180K (COE till 06/2031) make: mercedes-benz model: c180 features: 1.6l inline 4 supercharged engine at 154bhp, 5 speed auto transmission, airbags, abs. accessories: original audio system, original factory leather seats, electric seats, reverse sensors/camera, cruise control, auto headlight, multi function steering","[-0.10403936 -0.01682686  0.7782124  ... -0.1627334  -0.39020586
 -0.13593732]"
1260611,Honda Jazz 1.3A (OPC),honda,jazz,8,2018.0,,08-feb-2019,hatchback,"opc car, parf car, premium ad car, low mileage car",auto,1052.0,73.0,,1318.0,2.0,13100.0,16798,78.0,11730.0,50800.0,15594.0,5594.0,revised opc scheme . learn more about opc schemes.,,uncategorized,"1.3l i-vtec engine, latest earth dreams cvt technology, reverse camera/sensors, multi function steering controls with paddle shifters, cruise control. view specs of the honda jazz","15"" alloy rims, factory fitted touchscreen infotainment system, dual usb/hdmi, electrical retractable side mirrors with indicators.",,63777.0,"title: Honda Jazz 1.3A (OPC) make: honda model: jazz features: 1.3l i-vtec engine, latest earth dreams cvt technology, reverse camera/sensors, multi function steering controls with paddle shifters, cruise control. view specs of the honda jazz accessories: 15"" alloy rims, factory fitted touchscreen infotainment system, dual usb/hdmi, electrical retractable side mirrors with indicators.","[-0.3610509  -0.15534152  0.63252246 ... -0.4982273  -0.62497497
  0.26920944]"
1292655,Volkswagen Golf 1.4A TSI,volkswagen,golf,"very clean interior and stock no modifications done, undergoing regular servicing, accident free, trade in welcome, 100% loan available, call now for appointment to test drive.",2015.0,,29-jul-2016,hatchback,parf car,auto,1249.0,92.0,,1395.0,2.0,15830.0,53000,624.0,17656.0,109000.0,20513.0,10719.0,,,uncategorized,1.4l tsi turbocharged engine. 7 speed dsg. traction control. all round curtain airbags. drive mode select. start/stop. view specs of the volkswagen golf,"reverse camera/sensors, brake hold, multi function steering, paddle shifters, rear aircon, bluetooth.",,38888.0,"title: Volkswagen Golf 1.4A TSI make: volkswagen model: golf features: 1.4l tsi turbocharged engine. 7 speed dsg. traction control. all round curtain airbags. drive mode select. start/stop. view specs of the volkswagen golf accessories: reverse camera/sensors, brake hold, multi function steering, paddle shifters, rear aircon, bluetooth.","[-0.32177877 -0.27802747  0.8584851  ... -0.6484447  -0.6459163
  0.12779182]"
1331180,Honda Fit Hybrid 1.5A,honda,fit,0,2018.0,,23-jul-2018,hatchback,"parf car, hybrid cars",auto,1080.0,101.0,petrol-electric,1496.0,2.0,13350.0,31001,682.0,18404.0,,19759.0,9759.0,,,uncategorized,"powered by 1.5l dohc i-vtec hybrid petrol-electric engine producing 135bhp driven by a 7 speed dct  transmission, keyless entry/start, airbags","premium upholstery leather seats,upgraded expensive 16"" sport rims,high grade solar flims,branded pionner dvd player,spacious boot,knockdown rear seat",,56800.0,"title: Honda Fit Hybrid 1.5A make: honda model: fit features: powered by 1.5l dohc i-vtec hybrid petrol-electric engine producing 135bhp driven by a 7 speed dct  transmission, keyless entry/start, airbags accessories: premium upholstery leather seats,upgraded expensive 16"" sport rims,high grade solar flims,branded pionner dvd player,spacious boot,knockdown rear seat","[-0.32151094  0.19480874  0.8384003  ... -0.10026881 -0.666897
 -0.25853688]"
1297473,Mercedes-Benz GLC-Class GLC250 4MATIC,mercedes-benz,glc250,"2.48% bank interest promo! 1 owner only and fully service by cycle & carriage unit. the glc250 is a luxury suv thst offers a blend of comfort, performance and technology. overall it is a popular well rounded and feature packed suv that offers a smooth ride, agile handling and luxurious cabin. extended comprehensive warranty package is available too. please call or visit us for more details.",2019.0,,03-jan-2020,suv,parf car,auto,1735.0,155.0,,1991.0,1.0,24340.0,41805,1202.0,63175.0,105000.0,43770.0,53278.0,,,uncategorized,"2.0l turbocharged engine, 207bhp, 9g-tronic with paddle shifters, park assist, parktronic, handsfree boot access, memory seats, awd 4matic. view specs of the mercedes-benz glc-class","multi function steering wheel, dual electric memory seats, knockdown rear seats, reverse camera/sensor, factory fitted sport rims, parktronic.",,161800.0,"title: Mercedes-Benz GLC-Class GLC250 4MATIC make: mercedes-benz model: glc250 features: 2.0l turbocharged engine, 207bhp, 9g-tronic with paddle shifters, park assist, parktronic, handsfree boot access, memory seats, awd 4matic. view specs of the mercedes-benz glc-class accessories: multi function steering wheel, dual electric memory seats, knockdown rear seats, reverse camera/sensor, factory fitted sport rims, parktronic.","[-0.20445772 -0.12038597  0.55620795 ... -0.4611821  -0.5783067
  0.04603533]"
1324451,Hyundai Avante 1.6A (COE till 01/2025),hyundai,avante,"cheaper than renting car, drive until coe finish, road tax no need to pay till 25/01/25. we don't do gimmick, no hidden cost, no admin fee. no need to next inspection.",2009.0,,26-jan-2010,mid-sized sedan,"coe car, premium ad car",auto,1264.0,89.0,,1591.0,4.0,,16184,1107.0,1481.0,187000.0,11422.0,11422.0,,,uncategorized,"responsive and full efficient 4 cylinders 16 valve dohc vt engine, smooth 4 speed auto transmission, abs, srs air bags, spacious boot space. view specs of the hyundai avante","sports rim, leather seats, audio player, fog lamps, reverse sensors, remote key alarm, retractable side mirrors. balance 5.1/2 month life.",,5350.0,"title: Hyundai Avante 1.6A (COE till 01/2025) make: hyundai model: avante features: responsive and full efficient 4 cylinders 16 valve dohc vt engine, smooth 4 speed auto transmission, abs, srs air bags, spacious boot space. view specs of the hyundai avante accessories: sports rim, leather seats, audio player, fog lamps, reverse sensors, remote key alarm, retractable side mirrors. balance 5.1/2 month life.","[-0.24616277 -0.19308172  0.70660746 ... -0.38424692 -0.6878716
  0.09378   ]"
1316282,Honda Odyssey Hybrid 2.0A e-HEV Absolute,honda,e,7-seater. high specifications. high loan available! buy with peace of mind! in house loan or bank loan available! high approval rate! fast and easy loan approval!,2024.0,,28-jun-2024,mpv,"parf car, almost new car, low mileage car, hybrid cars",auto,1920.0,242.0,petrol-electric,1993.0,1.0,21780.0,102334,1204.0,112080.0,45.0,38060.0,40284.0,,,uncategorized,"powered by 2.0l 4 cylinders dohc e-hev hybrid engine,producing 145ps 6200rpm engine power and 184ps 5-6000rpm motor power. e-cvt gearbox.honda sensing view specs of the honda odyssey hybrid","apple carplay/android auto, auto led lights with drl, lane keeping assistance, 2 electric/gesture control power sliding doors.",,236988.0,"title: Honda Odyssey Hybrid 2.0A e-HEV Absolute make: honda model: e features: powered by 2.0l 4 cylinders dohc e-hev hybrid engine,producing 145ps 6200rpm engine power and 184ps 5-6000rpm motor power. e-cvt gearbox.honda sensing view specs of the honda odyssey hybrid accessories: apple carplay/android auto, auto led lights with drl, lane keeping assistance, 2 electric/gesture control power sliding doors.","[-0.4060673  -0.23002326  0.77845734 ... -0.50097585 -0.7864776
  0.07162077]"
1300110,Toyota Alphard 2.5A X 8-Seater Moonroof,toyota,alphard,0,2019.0,,22-oct-2020,mpv,parf car,auto,1940.0,134.0,,2493.0,2.0,26730.0,41001,1792.0,62153.0,54000.0,40098.0,48138.0,,,uncategorized,2.5l inline four cylinders 16 valves dual vvt-i engine. multi functional steering wheel. keyless entry and start/stop. driver's memory seats.,twin moonroof. dual power sliding doors. led headlamps/daytime running lights. auto tailgate. bluetooth/gps navi.,,193888.0,title: Toyota Alphard 2.5A X 8-Seater Moonroof make: toyota model: alphard features: 2.5l inline four cylinders 16 valves dual vvt-i engine. multi functional steering wheel. keyless entry and start/stop. driver's memory seats. accessories: twin moonroof. dual power sliding doors. led headlamps/daytime running lights. auto tailgate. bluetooth/gps navi.,"[-0.35721976 -0.1873873   0.7555968  ... -0.7718358  -0.69358194
  0.11771847]"
1309557,Mercedes-Benz C-Class C180K (COE till 01/2029),mercedes-benz,c180,11,2008.0,,25-feb-2009,luxury sedan,"coe car, premium ad car",auto,1485.0,115.0,,1796.0,5.0,11380.0,31335,1461.0,14260.0,165000.0,37067.0,37067.0,,,uncategorized,"powered by 1.8l 4 cylinder supercharged engine mated with smooth 5 speed auto transmission, cruise control, abs, srs airbags. view specs of the mercedes-benz c-class saloon","sport rims, factory fitted audio, reverse sensors & camera, electric seats, auto retract side mirrors, premium leather seats, multi function steering.",,51800.0,"title: Mercedes-Benz C-Class C180K (COE till 01/2029) make: mercedes-benz model: c180 features: powered by 1.8l 4 cylinder supercharged engine mated with smooth 5 speed auto transmission, cruise control, abs, srs airbags. view specs of the mercedes-benz c-class saloon accessories: sport rims, factory fitted audio, reverse sensors & camera, electric seats, auto retract side mirrors, premium leather seats, multi function steering.","[-0.24969126 -0.16735457  0.73864764 ... -0.28354907 -0.55108255
  0.11533485]"
1306339,Toyota Previa 2.4A,toyota,previa,just arrived. cheapest aeras in the market. superb and pristine condition. 135800 km done by 1 careful owner only. buy from case trusted company with a peace of mind. must view the car to appreciate. trade in and loan available. call our friendly salesman now to make an appointment to view today! don't miss! call now!,2015.0,,02-dec-2015,mpv,"parf car, premium ad car",auto,1775.0,125.0,,2362.0,1.0,20390.0,61103,1638.0,33099.0,135800.0,37090.0,43926.0,,,uncategorized,"2.4l dohc vvt-i engine, 167bhp/224nm torque, 7 speed cvt transmission, keyless entry/start, cruise control, multi steering control, airbags. view specs of the toyota previa","sports rims, electric seats, twin power sliding doors/moonroof, electric tailgate, factory fitted audio system, reverse camera.",,51800.0,"title: Toyota Previa 2.4A make: toyota model: previa features: 2.4l dohc vvt-i engine, 167bhp/224nm torque, 7 speed cvt transmission, keyless entry/start, cruise control, multi steering control, airbags. view specs of the toyota previa accessories: sports rims, electric seats, twin power sliding doors/moonroof, electric tailgate, factory fitted audio system, reverse camera.","[-0.34250343 -0.07579722  0.7307314  ... -0.64696217 -0.67010176
  0.2696069 ]"
